## Microarray analysis of entry into quiescence (normalised data),,,,,,,,,,,,,,,,
## T: time after Nitrogen removal,,,,,,,,,,,,,,,,
## Expression ratio are normalised to time point zero and corrected for total RNA amount per cell ,,,,,,,,,,,,,,,,
Systematic.name,T0,T0.5,T1,T2,T3,T4,T6,T9,T12,T16,T20,T24,T48,T72,T96,T168
SPBP23A10.09,0.99999994,0.88854223,0.7943648,0.5890583,0.39347914,0.23630475,0.22464393,0.18337828,0.16854942,0.17078972,0.1707545,0.18227763,0.17770499,0.16001926,0.13058153,0.12727503
SPBP23A10.06,1,0.98128414,0.7682146,0.46545905,0.293883,0.20660782,0.17872046,NA,0.13521019,0.12769336,0.17007792,0.1311425,0.10196627,0.10161944,0.090316884,0.10366615
SPCC23B6.05c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC1773.08c,1,1.0306435,1.0528575,0.6761204,0.5566093,0.3557778,0.3647288,0.32113895,0.28760484,0.2599605,0.28738356,0.26875222,0.27423266,0.22522599,0.20054129,0.18997541
SPBP23A10.07,0.99999994,0.21794894,0.21231109,0.1506047,0.14086184,0.1053018,0.12688226,0.106261395,0.09521981,0.10367335,NA,0.10591664,0.09364126,0.08757447,0.0759515,0.054751508
SPBC839.20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC3A11.02,1,0.6457352,0.535113,0.3169448,0.23908147,0.1433946,0.12915882,NA,0.09267771,0.08302901,0.10756966,0.08369977,0.08806983,0.06909436,0.07038237,0.0633938
SPAC3A11.06,1,1.5793011,1.7305231,1.2931117,0.76157326,0.4446233,0.4717207,0.55886185,0.3831126,NA,0.41551384,0.39918017,0.4453016,0.41669706,0.44520593,0.3261301
SPAC9.13c,1,1.1669612,0.98521703,1.0227643,0.7404663,0.51245135,0.48445833,0.5142168,0.40147358,0.44647878,0.3291144,0.41666293,0.47874933,0.3885356,0.3942782,0.31858358
SPAC3A11.04,1,0.74018997,0.9203748,NA,0.33003435,0.17200789,NA,NA,0.1220114,NA,NA,NA,NA,NA,NA,NA
SPAC3A11.03,1,0.80166316,0.98188686,0.9321189,0.84253156,0.60480475,0.5852422,NA,0.34643668,0.41159716,0.35961697,0.42705822,0.36417243,0.27463767,NA,0.12887962
SPAC17C9.05c,1,0.95845544,0.7948358,0.74095285,0.5576756,0.37518772,0.33306417,0.28133523,0.23005944,0.23051375,NA,0.214553,0.18938491,0.1955635,0.1657779,0.15148875
SPBC947.08c,1,0.713681,0.6964358,0.398059,0.39989698,0.23351106,0.22720857,0.21377136,0.15932399,0.14734331,NA,0.16758493,0.23764212,0.17395087,0.17317884,0.17162324
SPAC11E3.15,1,0.511583,0.2452867,0.14025412,0.11778958,0.115494445,0.18028907,0.18002222,0.16104585,0.15324537,0.17241453,0.18576677,0.19381967,0.17922735,0.12572762,0.122751266
SPAC11E3.14,0.99999994,1.5402114,1.3029586,1.0883157,0.71557814,0.45288524,0.566619,0.5968453,0.5402406,0.5001549,0.6435337,0.5890314,0.5297604,0.5355925,0.47447115,0.352865
SPAC11E3.10,1,0.67945343,0.7491278,0.41313437,0.54652756,0.2866187,0.2588129,0.22854143,0.15877889,0.13635965,0.14420886,0.15453541,0.14613056,0.13259871,0.124634266,0.10652629
SPAC11E3.12,1,0.6584486,0.6257549,0.51345325,0.418388,0.2617003,0.24848078,NA,0.15570103,0.1454435,0.163132,0.16163424,0.15236174,0.11569147,0.16842958,0.09062246
SPCC23B6.04c,1,0.82802254,0.92373246,0.5852895,0.42244148,0.26282415,0.25445807,0.20560938,0.18171811,0.1627925,0.15796933,0.16428879,0.16094364,0.14346908,0.12501872,0.120781474
SPBC1773.07c,0.99999994,0.36016202,0.2820561,0.15688108,0.16761068,0.1076561,0.11165561,0.083202384,0.067572236,0.06916361,0.06804668,0.06498197,0.056780275,0.045270402,0.043848578,0.03521514
SPAC1F7.02c,1,0.20832111,0.17193255,0.12630378,0.11020226,0.094048895,0.08670456,NA,0.06310278,0.051467277,0.076863356,0.072598495,0.043248154,0.04568805,0.03499722,0.03408199
SPAC8E11.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC839.06,1,10.833371,16.06231,15.62159,1.5531123,0.6070341,0.20508718,0.12233974,0.13227907,0.13853344,0.15116812,0.09476852,0.08178988,0.119589515,0.08441273,0.031645175
SPBC839.07,1,0.5490806,NA,NA,0.25546524,0.14967759,NA,NA,0.08705329,NA,NA,NA,NA,NA,NA,NA
SPBC839.04,1,0.32459772,0.11954481,0.099521376,0.08825735,0.06545861,0.094353355,0.083893664,0.08943596,0.0796444,0.11855047,0.10858728,0.079408474,0.08290382,0.069617316,0.07445372
SPBC839.02,1,2.0413413,2.1076155,1.3880816,1.0586839,0.6938543,0.528649,0.33406115,0.48328272,0.48834836,0.54383713,0.53534436,0.43147936,0.40776277,0.3652116,0.28140673
SPCC1223.10c,1,1.4427731,0.9068209,0.80255955,0.7216374,0.4505529,0.3907527,NA,0.25785998,0.3566095,0.33994764,0.29480514,0.29549348,0.26326144,0.26008743,0.16521838
SPAC8E11.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBC1773.06c,1,0.7025521,0.65479875,0.6533996,0.53051704,0.31254417,0.34667397,0.26755533,0.22190219,0.20902255,0.19468717,0.22996172,0.26878136,0.24326506,0.23723306,0.22021309
SPAC8E11.10,1,0.046848264,0.025617477,0.024149677,NA,0.017523928,0.019640116,NA,0.010900245,0.01,0.019048821,0.010188026,0.01,0.01,0.01,0.01
SPCC23B6.03c,1,0.94290334,0.7633952,0.49975178,0.37429556,0.3252677,0.2545249,NA,0.17962638,NA,0.22566149,0.19192712,0.16602436,0.15021871,NA,NA
SPAC1F7.01c,1,0.66421294,0.6490144,0.38381615,0.32119524,0.18436468,0.16996436,0.1401277,0.13106954,0.109499775,0.13725103,0.11275085,0.086859524,0.09248825,0.075929105,0.09829993
SPAC890.02c,1,1.1641086,0.70447433,0.5417243,0.44870457,0.2589203,0.2313711,0.16406895,0.14635745,0.13309199,0.14763384,0.1448621,0.124843575,0.12589943,0.11791048,0.09121249
SPAC23A1.16c,1,1.2013998,1.1839099,0.5924409,0.4554762,0.36573812,0.26669303,0.33195513,0.2410345,0.22028948,0.24985589,0.22687177,0.304756,0.19035469,0.1374678,0.090843804
SPBP8B7.14c,0.99999994,0.5304143,0.53665185,0.4818102,0.3787136,0.25039414,0.24355914,0.19227026,0.16837282,0.1766024,0.16998632,0.20436506,0.20412062,0.15619066,0.15294984,0.11923514
SPAC24H6.01c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC29E6.10c,1,0.6799944,0.6037773,0.3811889,0.30843776,0.2009632,0.21639034,0.21862277,0.16556117,0.15313706,0.16893116,0.15141186,0.18333483,0.16744275,0.13171257,0.086524606
SPBC21B10.13c,1,1.560862,1.5690539,0.4197739,0.5232796,0.2838676,0.17114025,NA,0.14437847,0.14873593,0.17383228,0.15929906,0.12568682,0.11394635,0.09960336,0.08111114
SPAC6G9.09c,1,0.38390723,0.12182055,0.1122742,0.11131095,0.07862155,0.12625636,0.116110384,0.100834996,0.11049271,0.12355145,0.12405063,0.11452164,0.10461217,0.08871542,0.086365335
SPAC959.06c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBP8B7.15c,1,1.1388478,1.809726,0.84635776,0.53200656,0.45020914,0.37295192,0.31004637,0.28354973,0.3237292,0.35034105,0.3705303,0.2349855,0.19707428,0.1544351,0.1019518
SPAC1D4.11c,1,0.59325963,0.71833104,0.502224,0.39711094,0.23910736,0.23118491,0.2068231,0.18054415,0.21811102,0.2141564,0.18996608,0.16273794,0.14642979,0.13161825,0.09583646
SPAC24H6.02c,1,0.7419668,0.58542746,0.4744249,0.44615722,0.29327205,0.25792572,NA,0.19077341,NA,NA,0.23862818,0.23672727,0.18030013,NA,NA
SPAC23A1.18c,1,1.3776926,1.3387558,0.58946705,0.372268,0.23000972,0.16963789,0.13902344,0.123659045,0.086860396,0.13516009,0.099848785,0.054944456,0.08175057,0.054087773,0.06704895
SPCC1223.12c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC959.05c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC13G6.07c,1,0.4206544,0.139762,0.11023237,0.114360034,0.08563029,0.13416414,0.11210138,0.11066405,0.11615166,0.13085459,0.12285599,0.11579315,0.111839786,0.099990174,0.08911046
SPBP8B7.12c,1,0.47298113,0.33796576,0.2245843,0.18857603,0.13662265,0.13683575,0.109521315,0.09161574,0.09384381,0.120026775,0.11161297,0.09138925,0.081928976,0.063888974,0.06901757
SPAC23A1.14c,1,1.7862248,1.3341162,1.0104103,0.7187954,0.3421093,0.2636607,0.25990984,0.16741472,0.15491082,0.19956195,0.16861615,0.16118716,0.20847444,0.2115806,0.13335103
SPAC732.01,1,0.7295684,0.67520845,0.52693766,0.41405153,0.23931119,0.19364128,NA,0.14322282,0.122623645,NA,0.13460228,0.1179602,0.09941061,0.093786284,0.08894135
SPCC1223.15c,1,0.853066,0.4695732,0.3908484,0.34431875,0.23653387,0.18801886,NA,0.13115366,0.15696672,NA,0.13756694,0.06098111,0.043762177,NA,NA
SPBC19G7.01c,1,0.78643996,0.6018455,0.40426022,0.33085465,0.18437102,0.15733622,0.13193078,0.11717571,0.090190016,0.11712382,0.13689892,0.14718695,0.13930368,0.1468422,0.105186924
SPAC17C9.01c,1,0.7491807,0.5096344,0.34879237,0.38759142,0.20372342,0.1836196,NA,0.14112557,0.13642302,0.13375197,0.13593145,0.11232199,0.106634595,0.10964202,0.09933441
SPAC6G9.07c,0.99999994,0.9201624,0.9394292,0.67714715,0.47499487,0.26026586,0.23515391,0.18987893,0.14636485,0.11787204,0.1443337,0.13557549,0.1299183,0.11789837,0.10885712,0.11079711
SPBC3B8.10c,1,2.1058342,1.4111831,0.7054277,0.41293612,0.28671622,0.21496968,0.18228318,0.16913015,0.15786009,0.15958229,0.15006731,0.093470864,0.09511342,0.08906772,0.07529047
SPAC13G6.06c,1,0.80381227,0.58209634,0.24716707,0.20141433,0.14816454,0.11362078,0.09347677,0.08580154,0.07056362,0.08635477,0.07886488,0.054891467,0.054154985,0.044111244,0.05008324
SPAC23A1.15c,1,1.0740017,0.92037725,0.6596054,0.43188474,0.30448854,0.26906118,0.33639252,0.21065588,0.20769663,0.23286836,0.21271047,0.2088289,0.20699382,0.18032748,0.17418359
SPAC6G9.06c,1,1.2195872,0.9623872,0.7210789,0.5256658,0.3427674,0.36149326,0.3192015,0.29908693,0.2464792,0.30671713,0.2457723,0.25514263,0.22788185,0.1890046,0.1644648
SPAC13G6.05c,1,0.8480793,0.612268,0.57243884,0.49622428,0.29682237,0.26984048,0.23866032,0.18163048,0.178529,0.18595484,0.18070553,0.1933757,0.1734587,0.16914473,0.15123011
SPAC17C9.02c,1,0.48373473,0.19588289,0.21958193,0.21179117,0.14556395,NA,0.10446698,0.11070117,NA,NA,0.10312068,NA,0.051976874,NA,NA
SPAC24H6.13,1,1.1008105,0.61183065,0.45624402,0.45397958,0.27832985,0.25904682,0.2508482,0.19902591,0.15913527,NA,0.15186496,0.10525506,0.12460714,0.11848565,0.089230426
SPAC23A1.12c,1,0.49305114,0.4398024,0.2611261,0.23780124,0.1388616,0.11991846,0.11010821,0.08238892,0.06963899,NA,0.08017109,0.081833474,0.07119864,0.0615468,0.046152946
SPBP8B7.10c,0.99999994,0.63903797,0.4811089,0.36302772,0.34164977,0.21920788,0.24220599,0.19746378,0.16712196,0.17021565,0.18292761,0.19457497,0.18697721,0.17149143,0.16070221,0.16118973
SPCC757.04,1,1.1168414,1.2448103,0.9714332,0.6348199,0.41131806,0.29523718,NA,0.22157331,0.25644645,NA,0.25037497,0.19438194,0.1246146,0.112447225,0.09035548
SPBC1A4.03c,1,0.7947977,0.60058856,0.36643675,0.33716074,0.18038227,0.16803218,0.18075666,0.12805918,0.11469477,0.13320121,0.1434236,0.15345454,0.14038414,0.13923016,0.12299781
SPAC890.07c,1,0.34821063,0.34260145,0.2655668,0.28435925,0.1691757,0.22606707,0.19280748,0.16032933,0.15701585,0.1552059,0.16392627,0.19910061,0.14860934,0.15238386,0.120009266
SPCC757.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC757.08,1,0.4465581,0.48663306,0.34987542,0.25094238,0.15139529,0.14293459,0.106727175,0.09684241,0.097275525,0.10008257,0.11261107,0.12089893,0.09079019,0.08302005,0.060409572
SPBC4C3.10c,1,1.4141558,1.1711054,0.7680406,0.55554706,0.30047864,0.2954864,NA,0.20033365,0.19273682,NA,0.17640121,0.17550582,0.17207797,0.14076957,0.13411143
SPAC959.09c,1,1.0822496,0.8587765,0.7185675,0.4803626,0.26764357,0.237952,NA,0.17409404,0.15623324,NA,0.15594633,0.17560832,0.16538677,0.1544437,0.11990176
SPBC713.11c,1,1.019545,1.0853025,0.8394719,0.5362803,0.29598188,0.25324774,0.19927897,0.14885929,0.13237,0.1195231,0.11373019,0.07438188,0.072420314,0.054640338,0.053925145
SPBC1A4.02c,1,0.356986,0.34971854,0.19896092,0.17173485,0.101064175,0.09653928,0.08600223,0.06236462,0.0484217,0.079028316,0.07017639,0.068402946,0.0691557,0.06084747,0.056002468
SPAC22H12.01c,1,1.2249509,1.1718138,1.2409339,0.7100735,0.35002172,0.2467677,0.2519602,0.22374083,0.2217208,0.25992405,0.21673031,0.16584916,0.18668707,0.15426286,0.083105914
SPAC890.04c,1,0.34610924,0.25219506,0.20082226,0.18030404,0.123207316,0.13098007,0.112215325,0.096431695,0.09521604,0.09574595,0.115601525,0.09864124,0.083785586,0.06888707,0.06544532
SPCC553.01c,1,0.8758222,0.6784656,0.5380686,0.35992706,0.2557786,0.21310712,0.15363654,0.14008772,0.17603558,0.16350733,0.1593906,0.110905915,0.10895389,0.1074079,0.05944708
SPAC6G9.03c,1,0.87564206,0.54647577,0.3973062,0.40719187,0.23953612,0.17614913,0.15600365,0.14367263,NA,0.15731725,0.17303169,0.10667012,NA,NA,NA
SPCC757.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC757.13,1,2.0235298,34.519608,5.1518903,7.079401,5.1882634,5.557789,NA,3.6089733,2.5388398,2.93132,2.2451384,1.8312968,1.997814,2.0564692,1.6191694
SPCC757.12,1,1.6431661,0.37880868,0.54711944,0.4069953,0.18722804,0.1290138,NA,0.0814889,0.068429805,NA,0.08126731,0.07730185,0.070446976,0.06480454,0.058224246
SPCC757.10,1,0.989267,1.1237335,0.8346505,0.47258925,0.2997815,0.20596015,0.1998287,0.17419048,0.18680844,0.21425544,0.17565785,0.18940248,0.17144954,0.15939571,0.1325873
SPAC6G9.02c,1,0.24121562,0.21685374,0.1552369,0.15130332,0.09948427,0.1080892,NA,0.08310512,0.07795294,0.08378662,0.08971025,0.09403248,0.09585979,0.08229691,0.073017985
SPCC188.09c,0.99999994,0.7359297,0.7048289,0.5089484,0.4098073,0.25973204,0.25812507,0.1902288,0.18318482,0.15985845,0.15250115,0.18547842,0.15505356,0.15355054,0.13416468,0.10859548
SPBC17G9.13c,1,0.6127644,0.45423353,0.31840533,0.2941151,0.191797,0.13927276,0.1736335,0.120421074,0.1403898,0.13156384,0.12591124,0.10235654,0.14979246,0.11917506,0.102729864
SPAC23A1.08c,0.99999994,0.5189225,0.13248971,0.09645655,0.09330325,0.07011926,0.13296504,0.12324433,0.10351165,0.104899764,0.12143704,0.12387936,0.13611045,0.12531286,0.10791542,0.10586259
SPBC16E9.07,1,0.5948516,0.53581077,0.35969496,0.4165307,0.2648577,0.23274781,0.23621929,0.19984634,0.18195239,NA,0.22672616,0.18026318,0.1910261,0.14176528,0.13596277
SPBC16E9.08,1,0.5091132,0.34902027,0.25275767,0.32886207,0.19541353,0.19935627,0.15233508,0.13469322,0.10823542,0.13547514,0.11379241,0.11808144,0.1081903,0.11615305,0.11043266
SPBC16E9.05,1,1.2106705,1.0126793,0.6236564,0.47334975,0.2469156,0.12750188,NA,0.06817832,0.05954253,0.071975954,0.0633419,0.049201038,0.04804922,0.04647654,0.031224016
SPAC1D4.01,0.99999994,0.5459434,0.53869945,0.40835223,0.45057333,0.2836681,0.26916826,0.22401486,0.17694741,0.19426581,0.2095554,0.19760273,0.1788687,0.13308845,0.09310444,0.0758916
SPBC56F2.07c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPBP8B7.28c,1,0.48850077,0.5150809,0.5429898,0.48692083,0.30543536,0.26630142,NA,0.18665838,0.18492636,0.20968899,0.19411363,0.1879406,0.15161045,0.1436414,0.08017792
SPAC1B9.03c,1,0.28409442,0.22558218,0.18552251,0.22000656,0.13599557,0.15446468,0.14888151,0.11574529,0.11280877,0.13335307,0.13822271,0.14576975,0.15392141,0.13252798,0.12421637
SPAC24C9.05c,1,0.8345164,0.60930926,0.41519767,0.3440988,0.19593377,0.18999915,0.16627972,0.1353103,0.11670236,0.13125555,0.12727454,0.13313337,0.104316205,0.11088587,0.08066155
SPCC1259.05c,1,0.8802547,0.63832825,0.7311294,0.71247524,0.41364047,0.39955962,0.33775163,0.24862018,0.21666555,0.23696147,0.23345773,0.23976842,0.21597092,0.2074198,0.17992601
SPBC17G9.12c,1,0.7475944,0.5914995,0.3985957,0.20369273,0.26039279,0.12030419,NA,0.065246835,0.10307107,0.09438829,0.08053217,0.024259258,NA,NA,NA
SPCC188.08c,1,0.75594616,0.68902844,0.4344114,0.34759298,0.20380834,0.17806098,NA,0.14901114,0.1331398,0.147526,0.13722901,0.15932038,0.14738876,0.1356054,0.12984164
SPAC1D4.08,1,0.7954211,0.63756627,0.25909483,0.24324003,0.1281862,0.10231607,0.08035191,0.07446817,0.04735046,0.06516304,0.051502716,0.032256775,0.034553777,0.03072576,0.03972594
SPCC645.03c,1,1.3869462,1.5471319,0.93110496,0.5906743,0.4100831,0.36493105,0.29055944,0.2863795,0.27708507,0.3110698,0.24112178,0.24956952,0.22234996,0.20707689,0.19150646
SPBC13A2.03,1,0.55467325,0.4172432,0.16092408,0.12573694,0.07683635,0.071514264,NA,0.046309497,0.03698118,0.041573122,0.034500226,0.03200582,0.034048732,0.02905547,0.03086789
SPAC1D4.04,1,0.3591505,0.3007976,0.23133712,0.17914402,0.11332095,0.102306284,0.09122671,0.07476628,0.06466355,0.08064569,0.08245747,0.08961239,0.08225634,0.079045296,0.06469851
SPBC56F2.08c,1,0.4435464,0.53030217,0.26665044,0.196159,0.13880655,0.11266038,0.105676614,0.10106531,0.08562817,NA,0.09036429,0.04652268,0.04863461,0.03522059,0.036003508
SPAC1D4.10,1,0.538014,0.4068044,0.28893578,0.22673546,0.14398053,0.1105258,NA,0.10222743,0.094932765,NA,0.12130009,0.11432195,0.09461565,0.10618891,0.06212698
SPAC24C9.02c,1,0.65793616,0.63862765,0.4864339,0.40714675,0.26559713,0.26066226,0.22527407,0.1679523,0.16899869,0.19463573,0.18149523,0.18552475,0.16262996,0.1485914,0.14240026
SPAC1D4.12,1,0.95048517,1.0980515,0.74396586,0.5409252,0.31995025,0.26007798,0.24107379,0.20334,0.17766765,0.17479748,0.18270814,0.15270424,0.1580528,0.1265935,0.13400021
SPBC16G5.01,1,0.79703176,0.6784889,0.3944205,0.37589896,0.2107887,0.20672826,0.15535541,0.12834291,0.11137163,0.1411078,0.12973651,0.13416961,0.13056895,0.112284236,0.102240786
SPAC1D4.13,1,0.88009983,0.86272,0.63871986,0.47859526,0.33295804,0.21042767,0.18191329,0.17262888,0.1758532,0.12400051,0.15912564,0.16923748,0.1468159,0.14343473,0.14626278
SPAC1D4.14,1,0.6584869,0.74886984,0.526335,0.4282649,0.25440294,0.23319119,0.25728092,0.20654558,0.18936273,0.2449735,0.24290764,0.24404354,0.22964977,0.20576695,0.17692988
SPAC3H8.05c,1,0.66430974,0.61309546,0.4157257,0.3667669,0.20992231,0.21100882,0.20092914,0.16611975,0.15181458,0.17199032,0.15993848,0.18089764,0.18440965,0.18195811,0.14008105
SPAC1B9.02c,1,1.0922352,0.89098835,0.53595144,0.39048764,0.24323806,0.224848,0.19610715,0.18552203,0.18231863,0.15061499,0.20022091,0.1878148,0.19156046,0.18030418,0.17159216
SPAC31G5.13,1,1.0699337,0.6124599,0.24206369,0.19323902,0.115362816,0.08251719,0.06966658,0.07265456,0.050996456,0.06354155,0.051966418,0.027089018,NA,NA,0.0312907
SPAC31G5.14,1,0.9573743,0.7915083,0.2924453,0.21013187,0.12585273,0.11298106,0.09208336,0.07885744,0.058899622,0.065702215,0.06189932,0.058253556,0.051759906,0.046235517,0.04213311
SPAC31G5.15,1,0.8504929,0.67832685,0.7212169,0.4447467,0.3238416,0.28264278,0.22954611,0.2123719,0.22442228,0.26663005,0.21018727,0.19202869,0.19125251,0.15301251,0.120571464
SPAC31G5.10,1,1.2704421,0.9866778,0.41470787,0.42679226,0.2790846,0.20216174,NA,0.1495833,NA,NA,0.15260498,NA,NA,NA,NA
SPBC17G9.11c,1,0.78706485,1.1420557,0.5676024,NA,0.2620905,0.28492907,0.22878104,0.19467717,0.175484,0.18974996,0.17124504,0.13199408,0.15070586,0.12602451,0.1075252
SPAC31G5.11,1,1.0773255,1.3950238,0.59662986,0.40163517,0.25633943,0.2586344,0.22559546,0.25867185,0.22787398,0.23869848,0.19204745,0.082954,0.09160272,0.07094853,0.08089777
SPAPYUG7.02c,0.99999994,0.85352993,0.562527,0.45664677,0.36694643,0.23529115,0.23466992,0.20274232,0.16156438,0.16470474,0.17622949,0.1784207,0.18134831,0.16170214,0.14569977,0.14240843
SPAC31G5.19,1,0.70071435,0.59397054,0.51183754,0.3650355,0.26240715,0.24508315,0.24177232,0.15774603,0.14056672,0.17788084,0.15937671,0.17716016,0.1837843,0.1461603,0.15338051
SPBC1306.02,1,0.730868,0.38010836,0.2540261,0.28121194,0.18752888,0.2005883,0.19324948,0.15304096,0.14247684,0.15937342,0.14248656,0.14999075,0.14430708,0.13974929,0.12092652
SPAC17D4.04,0.99999994,0.51101756,0.3622471,0.30992803,0.2955377,0.20973112,0.17796011,0.16757531,0.1519017,0.15661652,0.15420511,0.17889625,0.15207702,0.12643562,0.105999984,0.083418235
SPBC56F2.09c,1,0.71804166,0.89855206,0.60456175,0.24838518,0.2932046,0.197978,0.1312285,0.11561964,0.18324085,0.19099721,0.14189236,0.082769364,0.06977782,0.060029745,0.04968907
SPAC17D4.01,1,1.2572982,1.097002,0.65704584,0.88882273,0.58460134,0.5776606,0.62064195,0.57480115,0.49229527,0.44099802,0.41273105,0.47602475,0.34552494,0.36962298,0.40424934
SPAC17D4.02,0.99999994,0.37620455,0.3497381,0.23481752,0.2703869,0.16203423,0.18548767,NA,0.13861583,0.12748565,0.13189065,0.13449135,0.12544957,0.12573382,0.11552711,0.097950764
SPBC1289.16c,1,1.2310281,1.6193151,1.2808496,1.15547,0.5675513,0.80398387,0.781309,0.6815955,0.6841771,NA,0.7334407,0.93372744,0.8398118,0.73940146,0.6437525
SPAC31G5.21,1,1.890973,1.4075477,1.1229453,NA,0.5130469,0.405933,0.3063971,0.25561494,0.30006865,0.35511813,0.2782731,0.25243244,0.256899,0.27843186,0.1577627
SPCC188.06c,1,0.67489296,0.47810468,0.37467906,0.32636032,0.19040814,0.17859235,0.14668733,0.121965595,0.113763906,0.1357411,0.11895898,0.14019367,0.13059385,0.1164307,0.103893735
SPAC19A8.01c,1,1.438451,0.8259969,0.55741954,0.57086575,0.3112766,0.2951124,NA,0.21370047,0.1882661,NA,0.22793964,0.19819348,0.18906714,0.22710386,0.18569712
SPAPYUK71.03c,1,1.4705665,1.2323482,1.0454882,0.7217967,0.5280242,0.50793684,0.45435807,0.3824843,0.31816506,0.3573999,0.3544026,0.29332146,0.3054592,0.27436003,0.24034631
SPAC222.03c,1,0.5274092,0.39994818,0.25542492,0.22931547,0.13099937,0.11365012,0.10559712,0.077986695,0.07258354,0.10097655,0.09306546,0.089486614,0.09829154,0.07893405,0.07368974
SPCC645.06c,0.99999994,1.243563,1.2590342,0.4771877,0.5745657,0.32268637,0.20140235,0.15163183,0.124964334,0.11444169,0.13583137,0.109752886,0.081876054,0.06543691,0.078973375,0.060246333
SPAC750.06c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPCC1259.02c,1,0.67726636,0.3834684,0.35172048,0.32858717,0.2309645,0.299474,0.25259578,0.2573366,0.23095645,0.25313222,0.26243955,0.218017,0.18715335,0.14930594,0.11612234
SPAC17G8.07,1,0.46020982,0.55032015,0.357233,0.29498243,0.197196,0.19538216,0.17774618,0.13496122,0.113673024,0.14818026,0.14808758,0.12577468,0.13767157,0.11629432,0.124875784
SPAC17G8.05,1,0.72601306,NA,NA,0.3626069,0.2207134,NA,NA,0.11938864,NA,NA,NA,NA,NA,NA,NA
SPAC17G8.02,0.99999994,0.81723183,0.75882673,0.5614309,0.32765555,0.21976784,0.15680823,0.08891733,0.094852,0.07326551,NA,0.07498671,0.06416326,0.07509655,0.09527486,0.056139667
SPCC825.03c,1,1.209822,0.44083816,0.22460184,0.19318993,0.11324456,0.07646488,0.06039998,0.056476846,0.033824965,NA,0.045659762,0.028170923,0.034972105,0.031598385,0.033567417
SPAC31G5.08,1,0.412039,0.40876254,0.27337,0.25200498,0.17177002,0.12623553,NA,0.11106526,0.102120146,0.122729905,0.119781524,0.07754187,0.09085806,0.07554854,0.05468508
SPAC31G5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SPAC21E11.05c,1,0.57790434,0.52170277,0.41161385,0.37928432,0.25451675,0.25483042,0.2434862,0.19226281,0.1979341,0.198142,0.21528701,0.2544547,0.19435833,0.17220058,0.0875928
